text,label
Goldieblox still focuses on the person doing the things with a giant doll.nnBoys assembly toys usually don't even bother with the person. Its a car,0
If you say all lives matter,0
MrCosmin94 it’s sad you’re so ignorant. I’m legit agnostic and anyone that can make such an assumption against all possible evidence in a universe that has no reason to exist. That merely exists as a probably of 1/1trillion to the 13th power(which shatters the laws of probability according to Stephen hawking) and to deny any sort of evidence from the philosophical world,0
every lgbt video on youtube pretty much,0
@Cassidy Rae I never said that I supported them it's just annoying to see some christians think they understand certain parts of the bible when they obviously don't. Like in Corinthians 6,0
Yup and the Democratic party is exploiting it all....sad,0
The Sheriff is such a brave man of confidence and conviction. Fully support him,0
‘I don’t agree with homosexuality.’ nnGod. That child is stupid. Said child needs to go to school longer. Said child also needs to be taken form that family,0
Mc Fortnut2821 she did 4 months ago in west church video,0
Exactly we need a president like him who doesn’t divide and stands for truth & equality instead!,0
Are female engineers rare or something? (I'm a music major so I have no clue),0
I see no evidence that any lives matter.,0
All lives matter until you bring your BLM racist BS to my front door. Then all shots matter. Do not come to my house.,0
Where I come from  you’d better not vote “green”!   Cause they’re a bunch of sad A-holes!,0
Don Lemon says  Silence is Not an Option​ ​Here's what a white middle aged man has kept to himself.  n A Black man mugged me on my only visit to NYCnA Black man broke into my home,0
I say all lives matter I don't care who likes it and who don't point blank ALL LIVES MATTER,1
Sunshine littlephilly hmm i wasn’t aware that loving my soulmate who is a girl would send me to hell...kinda makes me the happiest i’ve ever been. love is beautiful no matter what form,1
She made mine so much better. Love you Madonna! Always. No matter the low quality music you put out since 2005 (except REBEL HEART),0
The History of  Britain is Disgrace Slaves and Opium trades to build their nation. After hundred of years we still feel the pain of suffering unequal rights and racism. Just look how East Asian be treated in covid 19 pandemic.,0
I agree with the Sheriff 100%,0
Do they just pick the most mature children?,0
Do black babies matter?  If yes,0
IT IS RIGHT TO SAY ALL LIFE MATTER IN GENERAL,0
Freakin Amen. I love that sheriff.,0
Bill Clinton got the first GLAAD media award?! wow...  they had very low standards back then.,0
The girl with the short hair and cuffed jeans is going to come out I just know it. Internal homophobia,0
Whose the bobble head kid in the grey,0
@Xeno People of Bristol were petitioning for years to remove the statue. It belongs to the people of the city after all. Bristol Council is one of the laziest councils in the UK and failed to act for years. People just took matters in their own hands. They didn't destroy private property they destroyed something that belongs to them,0
ALL LIVES MATTER I AGREE NOT JUST CERTAIN LIVES OR RACES JUST A BUNCH OF CRY BABIES GET OVER IT.,1
@Tony Why is it the worst economy,0
brandonshmandon  So yeah if a black man pointed a gun at a pregnant woman he should be killed brutally by police and if a white man kills 9 black people for no reason he should be arrested peacefully by police..... Got it,0
J Brown 🤨,0
Following your logic anytime anyone dies the all lives matter movement should go crazy. People are mad when people black get racially profiled and killed by the police because the police are supposed to protect everyone,0
that kid asking for advice for being a good friend gave me hope. that was so cute!,1
@Logan Schmidt spelling I don't Know,0
Why does every comment have like a MILLION LIKES?!,0
That the Statue was even still there is a moral indictment of the Council. Remember the poll tax?,0
Anyone who takes offence at someone saying all lives matter are simply black supremacists why want black lives to matter MORE than white lives.,0
Elana Vital As does every organisation in the history of man.,0
Im scared to come out of the closet,0
It goes both ways,0
Sunshine littlephilly I can’t even imagine how your thought process works... Do you not have the capability to shape your own opinion. Especially on a topic that DOES in fact hurt homosexual people. Whether you believe they should be harmed or not has nothing to do with it. When you publicly state a person is wrong for just living their life,0
hUneY u best be packing your bags too cause this ain't your country either this is the country of the first nations,0
It’s technically 2012 this year. The Gregorian calendar lost about 8 years since its establishment,0
